question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Cubo Preto,Fácil,1.73040974900141,965,0.002342,AC,0.024823712999932468,11,0,0,0,0,11
Competição de chocolate,Médio,1.8108021820007707,1129,0.002498,WA,0.07756746199993358,72,17,0,0,0,89
Reduzindo detalhes em um mapa,Fácil,4.05410036199828,1363,0.003854,AC,0.9006829439995272,52,0,0,0,0,52
Dominó_2019,Fácil,0.9724957090002136,837,0.001782,AC,0.07033123600012914,42,0,0,0,0,42
Caminho das Pontes,Difícil,2.843897056998685,1710,0.0042959999999999,RE,0.21539774499979103,4,0,26,0,0,30
Macacos me mordam!,Difícil,3.166887446997862,1234,0.003424,WA,1.1357559819998642,16,22,0,0,0,38
Rodovia_2022,Difícil,8.310520430000906,2079,0.008018,WA,1.2519151260003127,5,8,0,0,0,13
VAR,Fácil,1.2892667749983957,1045,0.0022619999999999,AC,0.053373269999610784,41,0,0,0,0,41
Computador,Difícil,7.440017280001484,1722,0.006368,WA,3.0,0,40,0,2,0,42
Pulo do Gato,Médio,2.432664501000545,1344,0.003372,RE,0.21236846899955708,0,0,47,0,0,47
Semente,Fácil,2.2485766720019456,1058,0.0028599999999999,AC,0.05972730700068496,40,0,0,0,0,40
Álbum de fotos,Médio,4.55920945500111,1217,0.003898,AC,0.07699025300007634,57,0,0,0,0,57
Toca do Saci,Médio,4.016327065997757,1569,0.0045579999999999,TLE,3.0,2,1,0,48,0,51
Caminhos do reino,Difícil,99.6638659220007,11855,0.065594,RE,0.15069351300007838,0,0,40,0,0,40
Cartas,Fácil,1.3594328600011067,772,0.0017159999999999,AC,0.05222127100023499,30,0,0,0,0,30
Flíper,Fácil,1.1613153660000537,845,0.001866,AC,0.03990085499935958,15,0,0,0,0,15
Avião,Médio,2.974322376998316,1419,0.003394,AC,0.05830409099962708,32,0,0,0,0,32
Medalhas,Fácil,1.3652055599995947,900,0.002108,AC,0.07425933499962412,69,0,0,0,0,69
Elevador_2018,Fácil,2.3946292369982984,1444,0.0036119999999999,WA,0.06619491499986907,13,11,0,0,0,24
Cubra os Furos,Médio,4.1526357300026575,1771,0.004842,WA,0.23546888300006685,0,10,0,0,0,10
Carro elétrico,Difícil,6.227090694999788,1819,0.006314,WA,0.7952727100000629,1,18,0,0,0,19
Dario e Xerxes,Fácil,2.765185524000117,1100,0.003296,AC,0.0439778939999087,22,0,0,0,0,22
O Tabuleiro Esburacado,Fácil,2.7829096320019744,1360,0.003508,AC,0.05088995000005525,20,0,0,0,0,20
Retas,Médio,4.921281734998047,2272,0.006484,WA,3.0,3,16,0,24,0,43
Viagem,Difícil,6.7240197520004585,1860,0.005292,AC,0.1632407469996906,28,0,0,0,0,28
Soma,Médio,2.197293625002203,1046,0.002848,AC,1.2169917589999386,46,0,0,0,0,46
Estoque,Fácil,1.986995727002068,1402,0.0034879999999999,AC,0.08617995900021924,23,0,0,0,0,23
Frete,Médio,2.806837937998353,1335,0.0035859999999999,AC,0.0624166139996305,35,0,0,0,0,35
Caçadores de Mitos,Fácil,1.609240908001084,1278,0.002972,AC,1.1095919560002585,20,0,0,0,0,20
Linhas Cruzadas,Médio,3.17946618300266,1510,0.0040199999999999,AC,0.5247434399998383,40,0,0,0,0,40
Bolas,Fácil,1.7725437549997878,1013,0.002354,AC,0.04353320300015184,19,0,0,0,0,19
Xadrez Aleatório,Médio,2.061503057000664,897,0.002198,AC,0.10094979699988471,57,0,0,0,0,57
Bombom,Fácil,2.821969200998865,1121,0.003006,AC,0.07355094499962433,50,0,0,0,0,50
Câmara de Compensação,Difícil,4.421484256999975,2156,0.006028,WA,1.7639237679995858,0,26,2,0,0,28
Taxa,Difícil,15.865764911999577,3090,0.013644,RE,0.17488244400010444,0,0,36,0,0,36
Atlanta,Fácil,4.131717124997522,1161,0.003642,WA,0.05696762899970054,12,28,0,0,0,40
Fuga com helicóptero,Fácil,1.804865663001692,1001,0.00251,AC,0.07529412599978969,74,0,0,0,0,74
Pirâmide,Fácil,1.535082047998003,1029,0.0023699999999999,WA,0.07768836300056137,1,38,0,0,0,39
Wifi,Difícil,154.30168283600142,17434,0.09872,RE,0.13801373200021771,0,0,22,0,0,22
Fitas Verde-amarelas,Difícil,8.671238975999586,2784,0.009156,WA,3.0,20,26,0,14,0,60
Retângulo,Difícil,22.371736132001388,3261,0.015926,RE,0.1285637000000861,0,0,35,0,0,35
Copa do Mundo,Médio,2.979124004999904,1777,0.004458,RE,0.18418355799985875,0,0,50,0,0,50
Passa Bolinha,Difícil,3.322524389001046,1368,0.0038719999999999,WA,0.07882615200014698,2,38,0,0,0,40
Transmissão de Energia,Médio,4.247031777998927,1677,0.004866,AC,0.19877225199979875,10,0,0,0,0,10
Quadrado,Médio,2.876493465002568,1063,0.003114,WA,0.047404897999513196,0,30,0,0,0,30
Chocolate,Fácil,1.415478881001036,1226,0.002656,WA,0.10183801199946174,0,99,0,0,0,99
Xadrez,Fácil,2.033749761998479,1034,0.002224,AC,0.04561671800001932,26,0,0,0,0,26
Pizza,Médio,2.19206700200084,1299,0.0032699999999999,WA,0.22856743699958315,20,28,0,0,0,48
Construção de Rodovia,Difícil,10.295240514002217,2183,0.009014,WA,1.654441403000419,0,13,0,0,0,13
Dividindo o império,Médio,2.199956820997613,1161,0.003006,AC,0.29054486299992277,18,0,0,0,0,18
Cinco,Médio,4.079024935999769,1544,0.004268,WA,1.0800556299991513,12,52,0,0,0,64
Quebra-cabeça,Médio,2.546099265000521,1286,0.003292,AC,0.5929608460000964,24,0,0,0,0,24
Dominó,Médio,5.290544702998886,2187,0.006418,TLE,3.0,4,0,0,6,0,10
Calçada Imperial,Médio,7.319164022999757,1311,0.004374,WA,0.696853803000522,12,8,0,0,0,20
Nota cortada,Fácil,1.6788169560022652,1214,0.002812,AC,0.07795467600044503,65,0,0,0,0,65
Gráfico de Barras,Fácil,2.142846308001026,1320,0.002952,AC,0.04105528299987782,22,0,0,0,0,22
Tesouro,Médio,3.693112167999061,1904,0.005176,AC,0.8913451349999377,54,0,0,0,0,54
Relógios,Difícil,4.645164589997876,1857,0.005506,TLE,3.0,28,0,0,20,0,48
Cabo de guerra,Fácil,2.080734233997646,1216,0.0028039999999999,AC,0.10808514000018477,76,0,0,0,0,76
Toupeira,Médio,2.6321362019989465,1555,0.004006,AC,0.7399392969991823,26,0,0,0,0,26
Copa,Fácil,2.700117088999832,1073,0.0029259999999999,WA,0.07346527099980449,17,41,0,0,0,58
Corredor,Médio,3.761135844997625,958,0.00228,AC,0.18948932700004661,30,0,0,0,0,30
Linhas de Ônibus,Médio,4.427574524001102,1575,0.004698,TLE,3.0,55,0,0,10,0,65
Câmeras,Médio,5.387020078000205,1604,0.004964,AC,0.08016678100011632,60,0,0,0,0,60
Passatempo,Médio,6.122161757000868,1775,0.005934,AC,0.20595223500004067,30,0,0,0,0,30
Trilhas,Médio,2.9649749579984928,1622,0.004268,AC,0.12319929199929902,20,0,0,0,0,20
Escada perfeita,Médio,3.709350343000551,1316,0.0033759999999999,WA,3.0,27,27,0,6,0,60
Sequência Secreta,Médio,2.250265239003056,1067,0.002726,WA,0.03952977999961149,2,17,0,0,0,19
Cortando o Papel,Médio,3.121908987999632,1035,0.002946,WA,0.2335724949998621,0,22,0,0,0,22
Acelerador de Partículas,Fácil,1.680685456001811,880,0.00196,WA,0.049951927000620344,11,28,0,0,0,39
Teleférico,Fácil,1.445234213999356,834,0.0018319999999999,AC,0.056575057999907585,36,0,0,0,0,36
Catálogo de Músicas,Difícil,8.09799720799856,2095,0.0073779999999999,WA,0.781391679999615,0,26,0,0,0,26
Fissura Perigosa,Médio,3.0400976780001656,1350,0.003748,AC,0.4191390570003932,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.552014462002262,1332,0.003424,AC,0.06839442000000417,28,0,0,0,0,28
Fuga,Difícil,87.815923604001,9434,0.05144,WA,0.06053655100004107,2,32,0,0,0,34
Visita entre cidades,Médio,2.8174993699976767,1224,0.00324,AC,0.10964900799990573,19,0,0,0,0,19
Jardim de infância,Médio,8.88154507299987,2692,0.009056,WA,0.08872043499923166,78,2,0,0,0,80
Jogo de Cartas,Fácil,2.6424607669978286,1424,0.003652,AC,0.44235736900009215,60,0,0,0,0,60
Móbile_2015,Fácil,1.3385030810022729,898,0.002016,AC,0.04454207599974325,30,0,0,0,0,30
Transporte de Contêineres,Fácil,2.780629486001999,1242,0.003288,WA,0.06965761399987969,41,8,0,0,0,49
Jogo do Preto e Branco,Médio,3.9649462289999065,1440,0.004352,TLE,3.0,35,0,0,5,0,40
Floresta,Fácil,1.944090126999072,1074,0.002632,WA,0.05217227499997534,2,31,0,0,0,33
Quadrado Mágico_2011,Fácil,4.0194746119996125,1182,0.0034999999999999,WA,2.57778787999996,52,1,0,0,0,53
Trio de Palitinhos,Médio,1.6262427830006343,1550,0.0035519999999999,AC,0.5242479859998639,33,0,0,0,0,33
Setas,Médio,8.216514871997788,1769,0.0068579999999999,AC,0.8247639249993881,60,0,0,0,0,60
Cavalos,Médio,2.4382409989993903,1277,0.0033499999999999,WA,0.06536593000055291,16,4,3,0,0,23
Avenida,Fácil,1.2557480230025249,892,0.00196,AC,0.04819029700047395,28,0,0,0,0,28
Dobradura,Fácil,1.696817144998931,1330,0.003116,WA,0.024018178999540396,0,10,0,0,0,10
Sinuca,Médio,1.4722906000024525,996,0.002472,AC,0.05722369900013291,40,0,0,0,0,40
Campeonato_2018,Fácil,3.1465832549984043,1997,0.004566,AC,0.06813019600031112,48,0,0,0,0,48
Burocracia,Difícil,10.1228143920016,2974,0.009816,WA,3.0,1,14,0,38,0,53
Telefone,Fácil,3.2454394599990337,1269,0.00341,WA,0.07503772000018216,61,2,0,0,0,63
Segredo do Cofre,Médio,2.047892242000671,1161,0.002902,TLE,3.0,0,20,0,12,0,32
Chuva_2019,Médio,5.761861019000207,1625,0.0051579999999999,WA,0.19306973399943672,0,35,0,0,0,35
Metrô da Nlogônia,Difícil,6.677174939002725,1952,0.006972,WA,1.3775746370001798,6,32,0,0,0,38
Torres de Hanói,Fácil,1.7695905930013396,1276,0.002944,AC,0.025190777999341663,10,0,0,0,0,10
Atletismo,Fácil,1.5397016379974957,1137,0.002674,AC,0.22343509100028314,41,0,0,0,0,41
Amigos,Médio,3.404547942998761,2472,0.0059399999999999,WA,3.0,18,21,0,13,0,52
Remove Dígitos,Médio,2.1304006589998608,1018,0.002744,AC,0.26442716299970925,30,0,0,0,0,30
Trio de Bonecas,Difícil,117.0436914660022,13220,0.074476,RE,0.19902819999970234,0,0,76,0,0,76
Teclado,Fácil,2.3971633649998694,1224,0.003116,AC,0.1270986859999539,27,0,0,0,0,27
Pirâmide_2023,Fácil,3.4353510449982423,1454,0.003988,AC,0.07244181700025365,86,0,0,0,0,86
Cápsulas,Médio,1.994165266998607,1344,0.0032719999999999,AC,0.31666110700007266,27,0,0,0,0,27
Caixinha de palitos,Difícil,3.2760801850017742,1111,0.00291,AC,0.08354210700053954,61,0,0,0,0,61
Mina,Médio,3.191196829000546,1188,0.0035199999999999,AC,0.08838076900065062,40,0,0,0,0,40
Pesos,Fácil,2.7534033230003843,1433,0.003522,WA,0.06565176000003703,15,9,0,0,0,24
Brigadeiros,Difícil,19.66499917499823,4026,0.017296,RE,0.23000876400055859,0,0,67,0,0,67
Dengue,Médio,4.68549065499974,2217,0.006354,WA,0.28004743000019516,0,10,0,0,0,10
Casamento de inteiros,Médio,3.1463163849984994,1074,0.003104,WA,0.03879087099994649,0,20,0,0,0,20
Cadeiras do auditório,Médio,7.032599149002635,2083,0.0066859999999999,WA,0.23423531600019487,2,37,0,0,0,39
Impedido!,Fácil,1.090203644002031,907,0.002006,AC,0.08672718700017867,54,0,0,0,0,54
Bondinho,Fácil,0.9600045369988948,746,0.0016279999999999,AC,0.04164795900032914,26,0,0,0,0,26
Distância entre amigos,Médio,2.108792163999169,1076,0.00274,AC,0.5434720659995946,30,0,0,0,0,30
Cadeado,Fácil,2.658001943000272,1629,0.003642,AC,0.04819274200053769,33,0,0,0,0,33
Baldes,Difícil,7.205971227998816,2011,0.0069099999999999,WA,1.9556575920005344,4,29,0,0,0,33
Basquete de robôs,Fácil,1.176735638997343,1144,0.0024439999999999,WA,0.048366306999923836,27,3,0,0,0,30
Fast-Food,Difícil,5.441347310999845,1770,0.005228,WA,3.0,0,49,0,13,0,62
Dona Minhoca,Difícil,14.072884184999566,2590,0.011352,RE,0.4338663019998421,0,0,29,0,0,29
Metrônibus,Difícil,6.125781791997724,2355,0.006958,AC,2.160192375999941,82,0,0,0,0,82
Costa,Médio,2.5471813200019824,1103,0.002982,AC,0.41138079699976515,20,0,0,0,0,20
Triângulos,Fácil,1.6353755820018705,1007,0.002342,AC,0.08688606100076868,41,0,0,0,0,41
Frete da Família Silva,Médio,2.536129963998974,1960,0.004788,RE,0.10360715899969364,39,0,1,0,0,40
Zero para cancelar,Fácil,1.4942797019975842,948,0.002196,AC,0.0528891649992147,5,0,0,0,0,5
Troca,Médio,2.81309611100005,1668,0.004092,AC,0.25299970300056884,28,0,0,0,0,28
Conta de água,Fácil,1.6254669339978136,1077,0.002542,AC,0.06970427700071014,71,0,0,0,0,71
Forja de ORicalco,Médio,2.3039447649971407,1535,0.003654,WA,0.41687080999963655,1,69,0,0,0,70
Quadrado Aritmético,Difícil,4.255147575997398,1608,0.0045679999999999,WA,0.8206730629999583,3,19,0,0,0,22
Supermercado,Médio,1.9519346870001757,1620,0.003812,AC,0.04209779200027697,10,0,0,0,0,10
Rede ótica,Difícil,4.273348122998868,1944,0.0056159999999999,RE,0.07136161599919433,1,1,8,0,0,10
Macaco-prego,Médio,3.9525694029980514,2081,0.005858,AC,0.05232440300005692,10,0,0,0,0,10
